id;x;y;radius;label;id_image
21576420;5116.0;32779.75;13.9356536211;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576406;5005.0;33438.75;14.1087739684;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576388;4609.0;33279.75;22.4921622129;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576374;4446.0;32886.75;11.0171015314;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576352;5354.0;32859.75;19.8062851774;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576316;3407.0;33315.75;32.8154314315;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576268;5299.0;32934.75;12.8480378101;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576248;4898.0;32913.75;15.0414708307;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576230;3979.0;32804.75;19.1329977494;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576180;3874.0;32879.75;16.5183059299;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576158;4500.0;32976.75;10.2878729972;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576111;4721.0;33205.75;9.29624045631;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576074;4286.0;33266.75;15.8890897914;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21576009;3665.0;33120.75;14.3476335455;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575937;3783.0;33467.75;23.0043833656;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575913;4452.0;33432.75;32.1729547142;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575899;4060.0;33182.75;23.0043833656;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575881;3436.0;33031.75;19.7079903514;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575863;3439.0;33218.75;29.3972935186;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575841;5154.0;32871.75;15.2975142564;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575823;4045.0;33342.75;22.1441000192;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575807;4351.0;33162.75;18.0895305221;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575793;4955.0;33507.75;6.61026091886;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575761;5072.0;33378.75;13.2205218377;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575745;5029.0;33149.75;11.9066276732;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575715;5066.0;32870.75;11.2352831384;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575665;4209.0;33389.75;19.9528194946;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575641;3532.0;33135.75;16.3112643694;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575619;5227.0;32835.75;13.7250270889;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575595;4953.0;33045.75;19.4101194531;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575575;3415.0;33438.75;11.0171015314;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575549;3686.0;32874.75;20.0982854751;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575529;4818.0;33373.75;15.919616409;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575511;3319.0;33110.75;14.6490169718;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575317;5792.5;46487.75;11.0171015314;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575283;5174.5;46539.75;17.4613239389;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575253;5501.5;45962.75;30.163528309;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575203;5318.5;45802.75;12.8101937284;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575183;6078.5;46451.75;27.3969421238;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575163;4715.5;45824.75;36.2326994148;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575149;4478.5;46144.75;30.784865051;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575133;4695.5;46258.75;28.4232678994;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575117;5551.5;46237.75;26.015293768;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575101;5905.5;45854.75;26.2382860787;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575083;6260.5;45871.75;37.9218813071;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575065;6088.5;46106.75;30.8006319484;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21575033;5764.5;46129.75;25.5824594014;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21574923;4402.5;46363.75;13.7250270889;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21574895;5111.5;45845.75;7.50457914446;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21574877;6043.5;45957.75;11.5338056454;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21574819;5794.5;45945.75;9.29624045631;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21574753;5191.5;46364.75;22.4705662768;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21574729;5169.5;45990.75;12.464427523;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21574711;5906.5;46199.75;14.3476335455;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21574693;5371.5;46254.75;13.1468693324;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21574671;5355.5;46173.75;20.0982854751;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21574631;5087.5;46026.75;13.2205218377;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573947;7586.0;51260.75;36.3397386418;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573929;5916.0;51641.75;33.633751259;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573907;6322.0;51254.75;49.750478604;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573891;6230.0;51639.75;36.6589811312;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573869;6498.0;51310.75;25.865564215;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573851;6870.0;51116.75;13.7250270889;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573831;6602.0;51617.75;40.9859868976;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573815;6823.0;51405.75;43.0203355495;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573795;7338.0;51512.75;33.5035835975;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573757;7073.0;51180.75;27.3792152102;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573729;5786.0;51541.75;13.1468693324;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573699;5889.0;51505.75;17.4613239389;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573669;7018.0;51386.75;11.5338056454;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573645;6640.0;51275.75;10.2878729972;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573611;6623.0;51099.75;15.0737141064;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573559;6879.0;51667.75;107.087133639;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573529;6461.0;51678.75;11.5338056454;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573509;6397.0;51578.75;16.8385143375;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573489;6376.0;51435.75;20.3145314719;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573433;7202.0;51675.75;61.0072929901;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573163;6121.0;13294.75;27.8887213689;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573129;6901.0;12749.75;57.8371598611;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573105;6241.0;12704.75;35.7062883918;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573085;6381.0;13344.75;36.8175643421;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573063;6622.0;13151.75;24.6940411314;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573039;7160.0;12809.75;17.7645424371;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573023;7390.0;12798.75;22.5137374334;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21573007;7783.0;12827.75;16.5183059299;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572987;7495.0;13198.75;29.6439884185;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572939;7051.0;13169.75;19.031225763;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572923;6013.0;12880.75;19.6339462937;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572897;6815.0;13276.75;10.2878729972;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572877;6749.0;13302.75;15.0414708307;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572849;6671.0;13003.75;17.7645424371;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572824;6531.0;12761.75;36.1387800211;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572798;7219.0;13020.75;20.716838477;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572766;7622.0;13061.75;18.1163497074;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572742;6018.0;13254.75;16.3112643694;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572702;7958.0;12853.75;20.716838477;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572649;6731.0;13404.75;23.8132553464;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572492;6815.0;28702.75;25.1807659262;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572474;5908.0;28356.75;18.9289066036;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572456;5671.0;28204.75;21.8794199912;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572442;5944.0;28087.75;23.7315629775;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572418;6700.0;28073.75;32.3235075005;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572400;7008.0;28210.75;27.3792152102;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572384;6976.0;28637.75;38.3800146092;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572362;5685.0;28610.75;19.7079903514;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572158;7231.0;28070.75;22.1441000192;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572150;7456.0;28233.75;28.2347485163;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572119;6503.0;28525.75;39.7227244786;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572105;7098.0;27937.75;13.7250270889;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572067;5675.0;28338.75;10.145308974;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21572002;6643.0;28314.75;18.1163497074;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571975;6345.0;28724.75;12.1887188831;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571949;6922.0;28536.75;15.7971560027;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571923;6270.0;28294.75;13.9356536211;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571905;6186.0;28222.75;13.4028824776;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571889;5908.0;28228.75;14.1087739684;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571863;5830.0;27983.75;32.2784153964;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571805;7265.0;28375.75;45.8078310352;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571713;5695.0;39519.5;15.3924325255;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571697;6005.0;39306.5;21.0884705901;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571675;7362.0;39333.5;28.2347485163;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571654;6995.0;39824.5;7.94454489572;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571599;6129.0;39842.5;30.4359269221;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571585;6183.0;39647.5;26.8961725135;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571571;6703.0;39495.5;24.6349879393;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571551;6657.0;39812.5;18.1163497074;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571537;7047.0;39480.5;20.3145314719;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571509;6858.0;39675.5;24.870359412;0;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571489;6398.0;39926.5;12.8101937284;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571459;5604.0;39641.5;11.9066276732;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571435;7463.0;39186.5;15.0091582889;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571411;6409.0;39440.5;21.226155212;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571383;5877.0;39641.5;17.7645424371;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571353;7250.0;39767.5;31.839232818;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571329;6864.0;39469.5;15.423942144;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571311;7100.0;39771.5;16.7517917987;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571293;7226.0;39640.5;19.031225763;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571263;5521.0;39455.5;79.1515683607;1;NAC_DTM_HORTENSIUS5_M135365200_50CM.TIF
21571003;3073.0;46114.25;22.9198081404;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570987;3358.0;45975.25;29.578404293;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570973;4064.0;45768.25;24.7136941716;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570953;4641.0;45938.25;19.1329977494;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570935;3684.0;46324.25;18.1698693209;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570919;4347.0;46249.25;28.9814692689;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570901;4120.0;45929.25;23.0676112907;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570885;3748.0;46204.25;23.0676112907;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570867;4193.0;46215.25;37.6520626989;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570833;4280.0;46055.25;28.2347485163;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570815;3099.0;45801.25;21.633952132;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570777;3207.0;45907.25;12.9609070746;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570757;3920.0;46006.25;17.2092627331;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570725;4287.0;46336.25;9.34832064228;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570709;4196.0;45992.25;13.7250270889;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570687;3932.0;45891.25;16.9534543363;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570661;3100.0;46348.25;15.423942144;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570637;4415.0;46147.25;17.6273624503;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570619;4562.0;46343.25;24.2376233692;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570581;3949.0;46214.25;22.5137374334;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570419;2578.5;30739.25;30.9421724884;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570386;2476.5;30274.25;14.0051585591;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570315;1529.5;30444.25;16.9534543363;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570301;1660.5;30339.25;15.3292189832;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570287;2076.5;30302.25;19.8307827566;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570269;2911.5;30405.25;22.2970457937;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570253;2792.5;30730.25;27.0581449061;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570228;1960.5;30669.25;19.9528194946;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570193;3397.5;30265.25;23.4226791426;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570172;2618.5;30452.25;26.532694015;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570152;3232.5;30691.25;15.0091582889;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570111;1498.5;30358.25;15.423942144;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570085;1570.5;30638.25;23.0676112907;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570065;3145.5;30238.25;23.0676112907;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570043;2577.5;30629.25;26.532694015;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21570017;2061.5;30425.25;12.9609070746;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569967;2448.5;30709.25;22.1441000192;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569936;1772.5;30256.25;33.343799717;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569915;2294.5;30721.25;19.031225763;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569883;2746.5;30226.25;11.9066276732;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569513;3731.5;37271.25;14.5492495206;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569487;3661.5;37644.25;21.7011732742;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569471;4340.5;37406.25;11.2352831384;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569447;2850.5;37274.25;22.9832687367;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569433;3096.5;37640.25;10.4749405556;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569413;3321.5;37501.25;28.9814692689;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569395;4194.5;37770.25;22.0342030629;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569381;4085.5;37657.25;16.7517917987;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569367;4146.5;37215.25;35.7062883918;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569335;3683.5;37395.25;30.9421724884;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569313;3637.5;37260.25;15.5805344038;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569263;4662.5;37334.25;17.6273624503;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569229;3261.5;37599.25;11.2352831384;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569205;3998.5;37809.25;11.9066276732;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569187;3848.5;37395.25;19.031225763;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569163;3625.5;37774.25;15.0414708307;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569137;3031.5;37502.25;12.8101937284;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569117;3106.5;37342.25;38.9824846238;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569089;4209.5;37533.25;22.9832687367;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21569057;2763.5;37577.25;33.9784272264;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568805;4027.5;10096.25;18.5139760683;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568739;3473.5;10224.25;35.54274728;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568721;3466.5;9765.25;41.2575375269;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568703;5251.5;9788.25;39.7227244786;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568683;4565.5;10316.25;16.40031652;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568662;4736.5;10056.25;29.7910248101;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568648;4166.5;9951.25;32.1729547142;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568632;3936.5;9953.25;24.3375727555;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568616;5044.5;9806.25;32.5331109497;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568584;4220.5;10333.25;25.0841765179;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568548;4190.5;10065.25;12.8101937284;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568486;3461.5;9895.25;13.6896076051;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568408;5139.5;9996.25;14.6490169718;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568382;3898.5;9884.25;11.5338056454;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568356;4144.5;10195.25;14.6490169718;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568296;4401.5;10309.25;10.0491427376;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568236;4271.5;10122.25;27.4500541778;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568212;3592.5;9931.25;24.7136941716;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568160;4281.5;9952.25;11.0171015314;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21568090;3603.5;10110.25;25.9218141493;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21567258;4849.0;50645.5;24.9288550461;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21567244;3976.0;50345.5;12.028334015;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21567226;4262.0;50497.5;11.9066276732;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21567208;5947.0;49954.5;16.7807491095;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21567174;4512.0;50077.5;39.4159807029;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21567150;5108.0;50108.5;23.0676112907;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21567124;5691.0;50550.5;13.795593246;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21567104;5231.0;50464.5;19.031225763;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21567085;5502.0;50436.5;11.8657814887;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21567053;4836.0;50459.5;56.4694970326;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21567037;4199.0;50439.5;13.4028824776;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21567001;5031.0;50588.5;12.464427523;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566979;5527.0;50145.5;14.1087739684;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566949;5616.0;50361.5;25.1228568439;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566923;4172.0;50128.5;50.4963173057;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566883;4540.0;50170.5;12.1887188831;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566865;5035.0;50023.5;13.7250270889;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566827;4892.0;50347.5;10.2878729972;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566779;5328.0;50480.5;13.6896076051;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566732;4334.0;50582.5;29.9211172404;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566364;5025.0;4024.5;20.9034804316;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566350;5199.0;4427.5;32.8006330401;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566336;5409.0;4552.5;30.5950285128;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566322;6111.0;4325.5;28.3719777501;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566302;6642.0;3991.5;22.0342030629;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566288;5711.0;4195.5;27.2548039814;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566268;6455.0;4263.5;30.419970996;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566252;6341.0;4555.5;26.9142175827;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566238;6130.0;4120.5;31.1610688076;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566204;5294.0;4322.5;21.8127481653;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566184;6211.0;4663.5;18.5924809126;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566162;5384.0;4445.5;11.1485228969;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566128;4799.0;4390.5;11.5338056454;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566110;5924.0;4220.5;16.5183059299;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566080;5207.0;3990.5;9.29624045631;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566056;4692.0;4182.5;17.2374515525;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566034;5877.0;4245.5;12.3470205657;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21566012;6685.0;4166.5;17.7645424371;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565994;6478.0;4024.5;15.423942144;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565942;6530.0;4110.5;22.1441000192;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565766;3365.0;16892.25;28.6444639817;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565742;4689.0;16437.25;44.9519344123;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565726;3999.0;16435.25;19.8307827566;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565712;3186.0;16520.25;22.4921622129;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565692;3600.0;16730.25;22.9198081404;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565672;3987.0;16663.25;26.8057649552;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565656;4342.0;16553.25;26.532694015;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565642;4309.0;16817.25;14.6490169718;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565606;3882.0;16859.25;16.40031652;0;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565588;2837.0;16485.25;13.7250270889;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
21565572;3267.0;16343.25;29.1151791796;1;NAC_DTM_LUNA16_M159582808_50CM.TIF
